ticket_id,subject,description,channel,category,priority,created_at,customer_plan,sla_breached,escalated,support_sentiment
927,Deactivate my account,Deactivate my account. This is getting frustrating. This issue is impacting my work.,chat,Account,Medium,2026-01-24 08:41:08,Free,0,0,Frustrated
928,Want to upgrade my plan,Want to upgrade my plan. This is blocking critical work. This issue is impacting my work.,email,Account,Medium,2026-01-29 16:41:08,Enterprise,0,1,Urgent
929,Want to upgrade my plan,Want to upgrade my plan. Please resolve this urgently. This issue is impacting my work.,web,Account,Low,2026-02-07 23:41:08,Pro,0,0,Urgent
930,Deactivate my account,Deactivate my account. Kindly check and update. This issue is impacting my work.,chat,Account,Low,2026-02-02 18:41:08,Enterprise,0,0,Calm
931,Want to upgrade my plan,Want to upgrade my plan. I am extremely disappointed. This issue is impacting my work.,web,Account,Medium,2026-01-26 16:41:08,Enterprise,0,1,Angry
932,Cancel my subscription,Cancel my subscription. Kindly check and update. This issue is impacting my work.,web,Account,Medium,2026-01-27 13:41:08,Free,0,0,Calm
933,Change registered email,Change registered email. Please assist with this issue. This issue is impacting my work.,chat,Account,Medium,2026-01-25 09:41:08,Pro,0,0,Calm
934,Change registered email,Change registered email. This is completely unacceptable. This issue is impacting my work.,web,Account,Low,2026-01-20 04:41:08,Enterprise,0,1,Angry
935,Cancel my subscription,Cancel my subscription. This is completely unacceptable. This issue is impacting my work.,web,Account,Low,2026-01-20 16:41:08,Pro,0,0,Angry
936,Cancel my subscription,Cancel my subscription. I have faced this issue multiple times. This issue is impacting my work.,chat,Account,Medium,2026-01-22 21:41:08,Enterprise,0,0,Frustrated
937,Change registered email,Change registered email. Please assist with this issue. This issue is impacting my work.,chat,Account,Medium,2026-01-28 18:41:08,Pro,0,0,Calm
938,Want to upgrade my plan,Want to upgrade my plan. This is blocking critical work. This issue is impacting my work.,chat,Account,Medium,2026-02-01 13:41:08,Enterprise,0,1,Urgent
939,Want to upgrade my plan,Want to upgrade my plan. I have faced this issue multiple times. This issue is impacting my work.,email,Account,Low,2026-01-16 05:41:08,Pro,0,0,Frustrated
940,Change registered email,Change registered email. Please assist with this issue. This issue is impacting my work.,chat,Account,Low,2026-01-22 06:41:08,Free,0,0,Calm
941,Deactivate my account,Deactivate my account. This is getting frustrating. This issue is impacting my work.,chat,Account,Low,2026-01-22 17:41:08,Pro,0,0,Frustrated
942,Cancel my subscription,Cancel my subscription. Please resolve this urgently. This issue is impacting my work.,chat,Account,Medium,2026-01-24 10:41:08,Enterprise,0,1,Urgent
943,Change registered email,Change registered email. This is getting frustrating. This issue is impacting my work.,email,Account,Low,2026-01-24 00:41:08,Enterprise,0,0,Frustrated
944,Deactivate my account,Deactivate my account. Really appreciate your quick help. This issue is impacting my work.,chat,Account,Medium,2026-01-22 12:41:08,Enterprise,0,0,Appreciative
945,Deactivate my account,Deactivate my account. Please resolve this urgently. This issue is impacting my work.,chat,Account,Low,2026-01-19 02:41:08,Free,0,0,Urgent
946,Cancel my subscription,Cancel my subscription. Please resolve this urgently. This issue is impacting my work.,email,Account,Medium,2026-02-02 01:41:08,Free,0,0,Urgent
947,Deactivate my account,Deactivate my account. Not satisfied with the delay. This issue is impacting my work.,web,Account,Low,2026-02-04 05:41:08,Enterprise,0,0,Frustrated
948,Cancel my subscription,Cancel my subscription. This is getting frustrating. This issue is impacting my work.,email,Account,Low,2026-02-02 16:41:08,Free,0,0,Frustrated
949,Cancel my subscription,Cancel my subscription. Please resolve this urgently. This issue is impacting my work.,email,Account,Medium,2026-01-26 12:41:08,Free,0,0,Urgent
950,Want to upgrade my plan,Want to upgrade my plan. I am extremely disappointed. This issue is impacting my work.,chat,Account,Low,2026-01-27 05:41:08,Pro,0,0,Angry
951,Change registered email,Change registered email. Please assist with this issue. This issue is impacting my work.,chat,Account,Medium,2026-01-13 20:41:08,Free,0,0,Calm
952,Change registered email,Change registered email. This is getting frustrating. This issue is impacting my work.,web,Account,Medium,2026-02-03 19:41:08,Enterprise,0,0,Frustrated
953,Change registered email,Change registered email. Great service so far. This issue is impacting my work.,web,Account,Low,2026-01-14 20:41:08,Enterprise,0,0,Appreciative
954,Change registered email,Change registered email. Kindly check and update. This issue is impacting my work.,email,Account,Medium,2026-01-22 17:41:08,Free,0,0,Calm
955,Want to upgrade my plan,Want to upgrade my plan. This is completely unacceptable. This issue is impacting my work.,web,Account,Medium,2026-01-29 23:41:08,Free,0,0,Angry
956,Want to upgrade my plan,Want to upgrade my plan. This is completely unacceptable. This issue is impacting my work.,web,Account,Low,2026-02-06 02:41:08,Enterprise,0,1,Angry
957,Cancel my subscription,Cancel my subscription. Please assist with this issue. This issue is impacting my work.,web,Account,Medium,2026-01-14 08:41:08,Enterprise,0,0,Calm
958,Deactivate my account,Deactivate my account. I have faced this issue multiple times. This issue is impacting my work.,web,Account,Medium,2026-01-28 09:41:08,Enterprise,0,0,Frustrated
959,Change registered email,Change registered email. This needs immediate attention. This issue is impacting my work.,chat,Account,Medium,2026-02-02 10:41:08,Pro,0,0,Urgent
960,Change registered email,Change registered email. I am extremely disappointed. This issue is impacting my work.,chat,Account,Medium,2026-02-11 04:41:08,Enterprise,0,1,Angry
961,Deactivate my account,Deactivate my account. Please resolve this urgently. This issue is impacting my work.,email,Account,Medium,2026-01-15 21:41:08,Enterprise,0,1,Urgent
962,Deactivate my account,Deactivate my account. Not satisfied with the delay. This issue is impacting my work.,email,Account,Low,2026-02-03 19:41:08,Free,0,0,Frustrated
963,Change registered email,Change registered email. Kindly check and update. This issue is impacting my work.,email,Account,Medium,2026-01-30 14:41:08,Free,0,0,Calm
964,Change registered email,Change registered email. This needs immediate attention. This issue is impacting my work.,web,Account,Medium,2026-01-20 06:41:08,Enterprise,0,1,Urgent
965,Cancel my subscription,Cancel my subscription. I have faced this issue multiple times. This issue is impacting my work.,web,Account,Medium,2026-02-12 01:41:08,Pro,0,0,Frustrated
966,Change registered email,Change registered email. This is blocking critical work. This issue is impacting my work.,email,Account,Medium,2026-01-19 10:41:08,Free,0,0,Urgent
967,Cancel my subscription,Cancel my subscription. I am extremely disappointed. This issue is impacting my work.,email,Account,Medium,2026-01-23 01:41:08,Enterprise,0,1,Angry
968,Deactivate my account,Deactivate my account. I have faced this issue multiple times. This issue is impacting my work.,email,Account,Low,2026-01-20 02:41:08,Free,0,0,Frustrated
969,Deactivate my account,Deactivate my account. Kindly check and update. This issue is impacting my work.,web,Account,Medium,2026-01-25 21:41:08,Pro,0,0,Calm
970,Change registered email,Change registered email. This is blocking critical work. This issue is impacting my work.,chat,Account,Low,2026-01-20 16:41:08,Enterprise,0,1,Urgent
971,Want to upgrade my plan,Want to upgrade my plan. This is completely unacceptable. This issue is impacting my work.,email,Account,Low,2026-01-29 12:41:08,Pro,0,0,Angry
972,Cancel my subscription,Cancel my subscription. This is completely unacceptable. This issue is impacting my work.,chat,Account,Low,2026-01-30 14:41:08,Pro,0,0,Angry
973,Change registered email,Change registered email. Looking forward to your response. This issue is impacting my work.,web,Account,Medium,2026-01-15 08:41:08,Enterprise,0,0,Calm
974,Cancel my subscription,Cancel my subscription. This is getting frustrating. This issue is impacting my work.,web,Account,Low,2026-01-17 00:41:08,Pro,0,0,Frustrated
975,Change registered email,Change registered email. This is very upsetting. This issue is impacting my work.,email,Account,Medium,2026-01-25 23:41:08,Enterprise,0,1,Angry
976,Cancel my subscription,Cancel my subscription. Please assist with this issue. This issue is impacting my work.,chat,Account,Medium,2026-01-31 00:41:08,Pro,0,0,Calm
977,Cancel my subscription,Cancel my subscription. Please assist with this issue. This issue is impacting my work.,web,Account,Low,2026-01-18 04:41:08,Free,0,0,Calm
978,Want to upgrade my plan,Want to upgrade my plan. Please resolve this urgently. This issue is impacting my work.,email,Account,Low,2026-01-15 10:41:08,Free,0,0,Urgent
979,Deactivate my account,Deactivate my account. I am extremely disappointed. This issue is impacting my work.,email,Account,Medium,2026-01-15 15:41:08,Pro,0,0,Angry
980,Change registered email,Change registered email. Not satisfied with the delay. This issue is impacting my work.,email,Account,Medium,2026-01-18 07:41:08,Enterprise,0,0,Frustrated
981,Cancel my subscription,Cancel my subscription. Not satisfied with the delay. This issue is impacting my work.,web,Account,Low,2026-02-04 06:41:08,Free,0,0,Frustrated
982,Cancel my subscription,Cancel my subscription. This is getting frustrating. This issue is impacting my work.,web,Account,Medium,2026-02-11 10:41:08,Free,0,0,Frustrated
983,Deactivate my account,Deactivate my account. This needs immediate attention. This issue is impacting my work.,email,Account,Low,2026-01-18 13:41:08,Free,0,0,Urgent
984,Want to upgrade my plan,Want to upgrade my plan. This needs immediate attention. This issue is impacting my work.,email,Account,Medium,2026-02-03 13:41:08,Free,0,0,Urgent
985,Want to upgrade my plan,Want to upgrade my plan. Please assist with this issue. This issue is impacting my work.,web,Account,Low,2026-02-07 13:41:08,Free,0,0,Calm
986,Change registered email,Change registered email. Please assist with this issue. This issue is impacting my work.,web,Account,Low,2026-01-13 16:41:08,Pro,0,0,Calm
987,Change registered email,Change registered email. This is completely unacceptable. This issue is impacting my work.,web,Account,Low,2026-02-11 07:41:08,Enterprise,0,1,Angry
988,Want to upgrade my plan,Want to upgrade my plan. Thank you for your continued support. This issue is impacting my work.,chat,Account,Low,2026-01-15 17:41:08,Free,0,0,Appreciative
989,Want to upgrade my plan,Want to upgrade my plan. Please assist with this issue. This issue is impacting my work.,chat,Account,Medium,2026-01-26 05:41:08,Enterprise,0,0,Calm
990,Deactivate my account,Deactivate my account. Please assist with this issue. This issue is impacting my work.,chat,Account,Medium,2026-02-06 18:41:08,Pro,0,0,Calm
991,Cancel my subscription,Cancel my subscription. This needs immediate attention. This issue is impacting my work.,email,Account,Medium,2026-02-09 18:41:08,Pro,0,0,Urgent
992,Cancel my subscription,Cancel my subscription. Please resolve this urgently. This issue is impacting my work.,web,Account,Medium,2026-02-12 08:41:08,Enterprise,0,1,Urgent
993,Change registered email,Change registered email. This needs immediate attention. This issue is impacting my work.,chat,Account,Medium,2026-01-24 11:41:08,Pro,0,0,Urgent
994,Change registered email,Change registered email. This needs immediate attention. This issue is impacting my work.,chat,Account,Medium,2026-02-07 08:41:08,Pro,0,0,Urgent
995,Deactivate my account,Deactivate my account. This is completely unacceptable. This issue is impacting my work.,web,Account,Low,2026-01-23 07:41:08,Pro,0,0,Angry
996,Deactivate my account,Deactivate my account. This is blocking critical work. This issue is impacting my work.,email,Account,Low,2026-01-31 22:41:08,Free,0,0,Urgent
997,Want to upgrade my plan,Want to upgrade my plan. This is getting frustrating. This issue is impacting my work.,email,Account,Medium,2026-02-06 15:41:08,Pro,0,0,Frustrated
